Location,Total_word_count
CT_Monroe,188190.0
CT_Naugatuck,170199.0
CT_NewCanaan,210262.0
CT_NewHaven,562150.0
CT_NewLondon,297543.0
CT_NorthStonington,167138.0
CT_Plainfield,86843.0
CT_Plainville,201639.0
CT_Plymouth,150445.0
CT_Portland,191571.0
CT_Preston,120668.0
CT_PutnamTown,179645.0
CT_Seymour,155423.0
CT_Shelton,206216.0
CT_SouthWindsor,237556.0
CT_Stamford,484609.0
CT_Stratford,73315.0
CT_Suffield,121817.0
CT_Torrington,193423.0
CT_Vernon,144933.0
CT_Wallingford,188193.0
CT_Waterford,252292.0
CT_WestHaven,221255.0
CT_Westport,275029.0
CT_Wethersfield,189078.0
CT_Windsor,243728.0
CT_Woodbury,154495.0
CT_Woodstock,124844.0
DE_Dover,302833.0
DE_Elsmere,169550.0
DE_Milford,185428.0
DE_Newark,453443.0
DE_Smyrna,299513.0
FL_Apopka,437004.0
FL_Auburndale,249548.0
FL_BonitaSprings,543369.0
FL_BoyntonBeach,518985.0
FL_Bradenton,305202.0
FL_Brooksville,289732.0
FL_Casselberry,480123.0
FL_Clearwater,557125.0
FL_Clewiston,176077.0
FL_CocoaBeach,319544.0
FL_CooperCity,389216.0
FL_Crestview,220479.0
FL_Davie,444837.0
FL_DeBary,316136.0
FL_DeFuniakSprings,176955.0
FL_Doral,336218.0
FL_FlaglerBeach,320984.0
FL_FortWaltonBeach,249764.0
FL_Gainesville,593783.0
FL_Gulfport,287071.0
FL_HallandaleBeach,378430.0
FL_Hialeah,420724.0
FL_HialeahGardens,194657.0
FL_HighlandBeach,159249.0
FL_Hollywood,584688.0
FL_IndianHarbourBeach,240824.0
FL_IndianRiverShores,155870.0
FL_Jacksonville,1520637.0
FL_JacksonvilleBeach,320833.0
FL_JunoBeach,158743.0
FL_KeyWest,482013.0
FL_LakeHelen,165925.0
FL_LakeWales,459018.0
FL_Lakeland,361736.0
FL_Lantana,283154.0
FL_LauderdalebytheSea,302057.0
FL_Lauderhill,533306.0
FL_LighthousePoint,216544.0
FL_LongboatKey,333030.0
FL_Longwood,266941.0
FL_MadeiraBeach,214342.0
FL_Maitland,311954.0
FL_Marathon,339535.0
FL_MarcoIsland,367231.0
FL_Margate,346168.0
FL_Marianna,170071.0
FL_Melbourne,587240.0
FL_Miami,587997.0
FL_MiamiBeach,692533.0
FL_MiamiSprings,325076.0
FL_Milton,378726.0
FL_Miramar,513110.0
FL_Monticello,158274.0
FL_Naples,392167.0
FL_NewSmyrnaBeach,479385.0
FL_NorthMiami,429272.0
FL_NorthMiamiBeach,358407.0
FL_OaklandPark,415917.0
FL_Okeechobee,194016.0
FL_OrangeCity,311018.0
FL_Orlando,890366.0
FL_Pahokee,247918.0
FL_Palatka,405311.0
FL_PalmBay,437223.0
FL_PalmBeachGardens,445796.0
FL_PalmCoast,405790.0
FL_Palmetto,293035.0
FL_Parkland,358569.0
FL_PembrokePark,255248.0
FL_Pinecrest,245408.0
FL_PinellasPark,387214.0
FL_Plantation,638239.0
FL_PompanoBeach,657014.0
FL_PortStLucie,461100.0
FL_RivieraBeach,413961.0
FL_Rockledge,395116.0
FL_RoyalPalmBeach,292407.0
FL_SafetyHarbor,242518.0
FL_Sanford,569017.0
FL_Sebastian,334101.0
FL_Seminole,192499.0
FL_SouthDaytona,301335.0
FL_Springfield,143724.0
FL_StAugustine,466651.0
FL_StCloud,335346.0
FL_StPeteBeach,398125.0
FL_StPetersburg,707040.0
FL_Tampa,815614.0
FL_TempleTerrace,336242.0
FL_Tequesta,246943.0
FL_Titusville,531267.0
FL_TreasureIsland,234459.0
FL_VeroBeach,344318.0
FL_Wellington,504871.0
FL_WestMiami,165601.0
FL_Weston,287993.0
FL_WiltonManors,357155.0
FL_WinterPark,514521.0
FL_WinterSprings,302734.0
GA_Albany,417453.0
GA_Americus,282753.0
GA_Atlanta,1662204.0
GA_Auburn,329153.0
GA_Austell,283775.0
GA_Barnesville,73653.0
GA_Blakely,161361.0
GA_Brunswick,276081.0
GA_Carrollton,250094.0
GA_Cartersville,516971.0
GA_CollegePark,511576.0
GA_Columbus,754645.0
GA_Covington,336756.0
GA_Cuthbert,27698.0
GA_Dallas,240953.0
GA_Dalton,287127.0
GA_Decatur,281897.0
GA_Donalsonville,107496.0
GA_Duluth,393474.0
GA_EastPoint,513009.0
GA_Eastman,110586.0
GA_Fairburn,341919.0
GA_Fayetteville,303389.0
GA_Fitzgerald,208511.0
GA_Griffin,371647.0
GA_Hapeville,347241.0
GA_Hartwell,199760.0
GA_Hawkinsville,147418.0
GA_Hinesville,314300.0
GA_HollySprings,306231.0
GA_Jesup,225074.0
GA_Jonesboro,314002.0
GA_LaFayette,261380.0
GA_LaGrange,511307.0
GA_Marietta,583189.0
GA_Metter,169835.0
GA_Milledgeville,206311.0
GA_Moultrie,301033.0
GA_Newnan,460914.0
GA_PeachtreeCity,415608.0
GA_Perry,318450.0
GA_PortWentworth,226504.0
GA_PowderSprings,384276.0
GA_Rockmart,253695.0
GA_Rossville,164771.0
GA_SocialCircle,247847.0
GA_StMarys,273868.0
GA_SugarHill,349448.0
GA_Suwanee,307878.0
GA_Tallapoosa,190004.0
GA_Tyrone,267551.0
GA_UnionCity,362645.0
GA_VillaRica,322873.0
GA_WarnerRobins,314959.0
GA_Washington,191923.0
GA_Woodstock,421406.0
HI_Honolulu,792477.0
IA_Albia,23323.0
IA_Algona,168152.0
IA_Ames,413938.0
IA_Ankeny,261242.0
IA_Atlantic,185538.0
IA_Belmond,118448.0
IA_Boone,248273.0
IA_Camanche,134388.0
IA_Carlisle,136390.0
IA_Carroll,168285.0
IA_CedarFalls,424506.0
IA_Centerville,160407.0
IA_CharlesCity,184625.0
IA_Cherokee,156655.0
IA_Clarinda,119795.0
IA_Clinton,295675.0
IA_Clive,300353.0
IA_Creston,154447.0
IA_Denison,201475.0
IA_DesMoines,1067764.0
IA_Dubuque,469648.0
IA_Dyersville,130212.0
IA_Eldridge,239354.0
IA_ForestCity,170003.0
IA_FortDodge,249327.0
IA_Garner,17751.0
IA_Glenwood,162362.0
IA_Grinnell,180469.0
IA_Hampton,169260.0
IA_Harlan,172631.0
IA_Hiawatha,217725.0
IA_Indianola,223831.0
IA_IowaCity,501429.0
IA_Marengo,117464.0
IA_Marion,338189.0
IA_Marshalltown,260573.0
IA_MasonCity,248554.0
IA_MountPleasant,219098.0
IA_MountVernon,190924.0
IA_Muscatine,218672.0
IA_Nevada,175800.0
IA_Newton,214575.0
IA_NorthLiberty,218499.0
IA_Onawa,129487.0
IA_OrangeCity,121598.0
IA_Oskaloosa,226633.0
IA_Pella,220752.0
IA_Perry,158980.0
IA_SiouxCenter,152756.0
IA_Spencer,176487.0
IA_Tipton,125036.0
IA_Urbandale,281912.0
IA_Vinton,136554.0
IA_Waukee,280964.0
IA_WebsterCity,205759.0
IA_WestDesMoines,462339.0
IA_WestLiberty,136043.0
IA_WindsorHeights,270707.0
IA_Winterset,103058.0
ID_AmericanFalls,99056.0
ID_Ammon,128408.0
ID_Blackfoot,229272.0
ID_BoiseCity,540158.0
ID_Gooding,134047.0
ID_Lewiston,274961.0
ID_Meridian,278834.0
ID_Moscow,210192.0
ID_MountainHome,183356.0
ID_Nampa,295120.0
ID_Orofino,128378.0
ID_Payette,185966.0
ID_Pocatello,276766.0
ID_PostFalls,192839.0
ID_Rigby,150021.0
ID_Salmon,144648.0
ID_Sandpoint,227624.0
ID_Shelley,120459.0
ID_StAnthony,121850.0
IL_Abingdon,151955.0
IL_Addison,325284.0
IL_Antioch,332189.0
IL_ArlingtonHeights,339946.0
IL_Aurora,560823.0
IL_Barrington,536847.0
IL_Bartlett,466781.0
IL_Belvidere,434628.0
IL_Bloomingdale,324411.0
IL_Bloomington,599866.0
IL_Bourbonnais,289104.0
IL_Bridgeview,40015.0
IL_Broadview,263246.0
IL_Brookfield,464840.0
IL_BurrRidge,337719.0
IL_CalumetCity,377768.0
IL_Carbondale,489873.0
IL_CarolStream,360670.0
IL_Cary,258845.0
IL_Channahon,330108.0
IL_Chicago,1839525.0
IL_Christopher,137362.0
IL_Clinton,164470.0
IL_CoalValley,163489.0
IL_Colona,200323.0
IL_Countryside,369797.0
IL_Crete,275481.0
IL_Decatur,278072.0
IL_DeerPark,237762.0
IL_Deerfield,345699.0
IL_Dixon,333789.0
IL_Dwight,100967.0
IL_EastPeoria,423985.0
IL_Eureka,176299.0
IL_Fairbury,98211.0
IL_Flora,190032.0
IL_Flossmoor,177515.0
IL_ForestPark,325490.0
IL_Frankfort,340433.0
IL_Galesburg,308821.0
IL_Geneseo,210887.0
IL_Geneva,398730.0
IL_GlenCarbon,255047.0
IL_GlenEllyn,376394.0
IL_GlendaleHeights,449181.0
IL_Glenview,413455.0
IL_Godfrey,305952.0
IL_Grayslake,341582.0
IL_Greenville,362310.0
IL_Gurnee,326195.0
IL_HanoverPark,437234.0
IL_HawthornWoods,246204.0
IL_HazelCrest,287797.0
IL_Hillside,296091.0
IL_Hinsdale,372641.0
IL_HoffmanEstates,365538.0
IL_Hometown,216097.0
IL_Homewood,369793.0
IL_Hoopeston,175061.0
IL_Inverness,258582.0
IL_IslandLake,227128.0
IL_Itasca,304917.0
IL_Justice,320976.0
IL_LaGrangePark,221456.0
IL_LakeBluff,337573.0
IL_LakeForest,433772.0
IL_LakeZurich,377198.0
IL_LakeintheHills,52381.0
IL_Lakemoor,194585.0
IL_Lansing,329862.0
IL_Lemont,253983.0
IL_Libertyville,433577.0
IL_Lincolnshire,383473.0
IL_Lindenhurst,241907.0
IL_Lisle,324385.0
IL_Lombard,424209.0
IL_Lyons,225201.0
IL_MachesneyPark,229674.0
IL_Macomb,305065.0
IL_Marengo,314383.0
IL_Marion,191202.0
IL_Mascoutah,291070.0
IL_Minooka,290020.0
IL_Mokena,317632.0
IL_Moline,591649.0
IL_Monee,250353.0
IL_Montgomery,259453.0
IL_Morrison,214283.0
IL_MortonGrove,336356.0
IL_MountCarmel,213494.0
IL_MountProspect,503164.0
IL_MountVernon,310790.0
IL_MountZion,174499.0
IL_NewLenox,403492.0
IL_Niles,364989.0
IL_Normal,504629.0
IL_Norridge,264340.0
IL_Northfield,267596.0
IL_O'Fallon,357802.0
IL_OakBrook,316856.0
IL_OakForest,438868.0
IL_OrlandHills,258559.0
IL_OrlandPark,548186.0
IL_Palatine,322213.0
IL_PalosHeights,359212.0
IL_Paris,193405.0
IL_ParkRidge,393249.0
IL_Pinckneyville,161205.0
IL_Plainfield,338455.0
IL_Plano,293769.0
IL_ProspectHeights,348971.0
IL_Quincy,380814.0
IL_Riverside,383587.0
IL_Rochelle,264671.0
IL_RockFalls,259029.0
IL_RockIsland,354902.0
IL_RollingMeadows,443797.0
IL_Romeoville,661905.0
IL_Roselle,362056.0
IL_RoundLake,281010.0
IL_Savoy,195893.0
IL_Schaumburg,655575.0
IL_Skokie,370879.0
IL_SouthElgin,258380.0
IL_Sparta,196618.0
IL_StCharles,415916.0
IL_Streamwood,340963.0
IL_SugarGrove,338315.0
IL_Swansea,294654.0
IL_Thornton,249009.0
IL_TinleyPark,514063.0
IL_VillaPark,361105.0
IL_WestChicago,453879.0
IL_WestPeoria,155750.0
IL_Westmont,407780.0
IL_Westville,233112.0
IL_Wheaton,308287.0
IL_Wheeling,460390.0
IL_Willowbrook,341074.0
IL_Wilmette,359072.0
IL_Woodstock,374951.0
IL_Zion,360757.0
IN_Anderson,378412.0
IN_Angola,244743.0
IN_Attica,118105.0
IN_Auburn,348862.0
IN_Avon,165456.0
IN_Brazil,165254.0
IN_Bremen,26156.0
IN_Brownsburg,297493.0
IN_Brownstown,44231.0
IN_Butler,165992.0
IN_Chandler,149329.0
IN_Chesterton,177273.0
IN_Corydon,8460.0
IN_Crawfordsville,234297.0
IN_Cumberland,184665.0
IN_Danville,168291.0
IN_Decatur,169024.0
IN_Dyer,217486.0
IN_Evansville,390078.0
IN_FortWayne,450547.0
IN_Frankfort,224031.0
IN_Franklin,254485.0
IN_Greendale,110808.0
IN_Greenfield,286666.0
IN_Hobart,275388.0
IN_Huntingburg,144101.0
IN_Indianapolis,802025.0
IN_Kokomo,351978.0
IN_Martinsville,125345.0
IN_Mishawaka,283369.0
IN_MountVernon,230816.0
IN_Nappanee,203998.0
IN_NewAlbany,257283.0
IN_NewCastle,193130.0
IN_Noblesville,378862.0
IN_NorthManchester,139890.0
IN_Plainfield,296014.0
IN_Portage,295331.0
IN_Rensselaer,156305.0
IN_Richmond,5814.0
IN_Shelbyville,240974.0
IN_SouthBend,487396.0
IN_UnionCity,265231.0
IN_Warsaw,194127.0
IN_WestLafayette,240373.0
IN_Westfield,197673.0
IN_Whiting,342753.0
KS_Abilene,204253.0
KS_Andover,340088.0
KS_ArkansasCity,249861.0
KS_Augusta,187276.0
KS_Beloit,191723.0
KS_Coffeyville,184152.0
KS_Concordia,179736.0
KS_Derby,394351.0
KS_Emporia,314769.0
KS_Fairway,208019.0
KS_GardenCity,259858.0
KS_Goodland,250605.0
KS_Hugoton,127826.0
KS_Iola,169853.0
KS_Lansing,279609.0
KS_Larned,164606.0
KS_Lawrence,619796.0
KS_Leavenworth,286269.0
KS_Leawood,412277.0
KS_Lindsborg,187556.0
KS_Louisburg,197921.0
KS_Lyons,160704.0
KS_Manhattan,480427.0
KS_Marysville,189894.0
KS_McPherson,256771.0
KS_Merriam,226623.0
KS_Mission,250138.0
KS_Newton,277187.0
KS_Olathe,744582.0
KS_Ottawa,296848.0
KS_ParkCity,282225.0
KS_Pittsburg,241254.0
KS_PrairieVillage,301528.0
KS_RoelandPark,309366.0
KS_RoseHill,200758.0
KS_Sterling,201423.0
KS_Tonganoxie,195937.0
KS_Topeka,566795.0
KS_ValleyCenter,223130.0
KS_Wellington,257926.0
