Location,Total_word_count
AL_Auburn,259253.0
AL_Fultondale,44697.0
AL_Hartselle,173985.0
AZ_Winslow,175744.0
CA_Alhambra,529804.0
CA_Burlingame,371788.0
CA_SanLuisObispo,499754.0
CA_Selma,288450.0
CO_Lafayette,379040.0
CT_Cromwell,182047.0
CT_EastLyme,200347.0
CT_Preston,120668.0
FL_PembrokePark,255248.0
GA_Perry,318450.0
IA_Clarinda,119795.0
IL_Chicago,1839655.0
IL_Lansing,329862.0
IL_MortonGrove,336356.0
IL_O'Fallon,357802.0
IL_Streamwood,340963.0
IN_Hobart,275388.0
IN_Richmond,5814.0
KY_Wilmore,35631.0
MA_Somerville,391068.0
ME_Saco,352857.0
MI_RoyalOak,332155.0
MN_Centerville,141280.0
MN_FergusFalls,265071.0
MN_Hastings,211428.0
MN_LongLake,165088.0
MN_Pipestone,155842.0
MN_WhiteBearTownship,169539.0
MO_Ballwin,334359.0
MO_CarlJunction,226437.0
MS_Laurel,244447.0
NM_Roswell,201580.0
NY_ColonieTown,306155.0
OH_Montgomery,480684.0
PA_ChaddsFord,202377.0
TX_Hurst,405789.0
TX_LeagueCity,389916.0
TX_Rosenberg,457105.0
TX_Royse,286965.0
TX_Wharton,247335.0
VA_Blacksburg,325894.0
VT_Charlotte,70124.0
WA_Olympia,733758.0
WI_OcontoFalls,136258.0
WI_Slinger,191344.0
WI_Waterford,310004.0
