Location,Total_word_count
AR_PineBluff,278973.0
AZ_Sedona,248910.0
CA_BeverlyHills,632517.0
CA_RohnertPark,402598.0
CO_Arvada,874213.0
CT_Columbia,65144.0
CT_Granby,138655.0
DE_Milford,185428.0
FL_Hollywood,584692.0
IA_Ankeny,261385.0
IL_Norridge,264340.0
IL_Rochelle,264671.0
MA_Medfield,95238.0
ME_Ellsworth,275366.0
ME_Freeport,276384.0
MI_Corunna,200390.0
MI_Dowagiac,188828.0
MI_Richmond,265153.0
MN_AppleValley,322317.0
MN_Proctor,120069.0
MN_SciotaTownship,9358.0
MN_SleepyEye,80318.0
MO_Grandview,364914.0
MO_Kennett,175854.0
MS_Clinton,207742.0
NC_Laurinburg,240001.0
NC_Trinity,108281.0
ND_Williston,311207.0
NE_Omaha,814639.0
NJ_Dennis,198403.0
NJ_Norwood,225794.0
NJ_OldTappan,203011.0
NJ_Oradell,190679.0
NY_Hornell,196013.0
NY_Yonkers,646425.0
OH_Beachwood,411207.0
OH_Brooklyn,429511.0
OH_Sycamore,88415.0
OK_Guymon,199653.0
OR_StHelens,401090.0
OR_WestLinn,269765.0
PA_Elizabethtown,279844.0
PA_Hazleton,52509.0
PA_Homestead,258876.0
PA_McCandless,247331.0
PA_White,144419.0
TN_Collierville,296568.0
TN_Savannah,202226.0
TX_AlamoHeights,192153.0
TX_CorpusChristi,745783.0
TX_Stephenville,247850.0
TX_TaylorLakeVillage,87556.0
VA_Bedford,235516.0
WA_Buckley,338309.0
WI_Jefferson,181467.0
