Location,Total_word_count
AK_Petersburg,83206.0
AL_Chickasaw,53210.0
AZ_Willcox,139939.0
CA_Porterville,433242.0
CO_Johnstown,180932.0
CT_Darien,218374.0
CT_NewCanaan,210262.0
FL_Gulfport,287071.0
FL_HighlandBeach,159249.0
FL_LakeHelen,165925.0
GA_Dalton,287127.0
IA_FortDodge,249327.0
IA_WestDesMoines,462339.0
IA_WestLiberty,136043.0
IL_CoalValley,163489.0
IL_OakForest,438877.0
KS_Lansing,279609.0
LA_Slidell,332285.0
MA_Acton,148278.0
MA_Charlton,126599.0
MA_Montague,59408.0
MD_Laurel,466014.0
ME_York,280768.0
MI_Hamtramck,260627.0
MI_Plymouth,321789.0
MN_Chisago,185657.0
MN_PineSprings,27112.0
MO_Columbia,620531.0
MO_WebsterGroves,459710.0
MS_Oxford,294416.0
NC_RedSprings,179526.0
NJ_Chatham,267667.0
NJ_Raritan,318355.0
NM_Belen,193077.0
NY_Cohoes,266429.0
OH_BethelTownship,51044.0
OH_BroadviewHeights,587777.0
OH_MountVernon,438620.0
OH_NorthBaltimore,363983.0
OK_Eufaula,213826.0
PA_Sewickley,218363.0
RI_NorthKingstown,355251.0
TN_Columbia,312260.0
TX_Dallas,1147573.0
TX_LiveOak,238955.0
UT_Brigham,270891.0
VA_Portsmouth,554393.0
WA_Fircrest,359270.0
WA_Issaquah,516296.0
WI_Ashland,371407.0
WI_Holmen,162348.0
WV_Ravenswood,160133.0
WY_Buffalo,158888.0
