Location,Total_word_count
AL_Birmingham,706248.0
AL_Enterprise,163518.0
AR_Fayetteville,309660.0
AZ_Williams,138084.0
CA_Corona,604147.0
CA_Encinitas,344546.0
CA_Gridley,277456.0
CA_Manteca,397284.0
CA_ShastaLake,243857.0
CO_Englewood,426284.0
CT_EastHampton,221874.0
CT_Torrington,193423.0
FL_WestMiami,165601.0
GA_Hartwell,199760.0
GA_Hinesville,314300.0
IA_Newton,214599.0
IA_SiouxCenter,152756.0
ID_Rigby,150021.0
IL_Fairbury,98211.0
IL_Montgomery,259453.0
KY_Georgetown,312844.0
MA_Andover,143407.0
MA_Cambridge,379568.0
MA_Williamstown,162752.0
MD_Sykesville,93599.0
MI_Allegan,231067.0
MN_ColumbiaHeights,241531.0
MN_Olivia,156492.0
MN_Osseo,134251.0
MN_PriorLake,254440.0
MN_Roseville,227045.0
MO_Bethany,187615.0
MS_Picayune,158973.0
MT_GreatFalls,263053.0
NE_Beatrice,235384.0
NJ_AsburyPark,309454.0
NJ_PennsGrove,161828.0
NJ_Springfield,266052.0
NV_Elko,340616.0
OH_Centerville,543119.0
OH_MilanTownship,63229.0
OK_Spencer,209934.0
PA_Economy,207814.0
PA_Ohio,76565.0
PA_SlipperyRock,169668.0
PA_SummitHill,61570.0
PA_WestLampeter,214721.0
TN_Jonesborough,229287.0
TN_Millersville,201651.0
TX_Fredericksburg,310827.0
TX_MountPleasant,234921.0
TX_Seguin,346122.0
WA_Chehalis,312000.0
WA_Woodinville,330013.0
WI_McFarland,334115.0
WI_Monona,238126.0
WI_Shawano,246856.0
WV_Beckley,247516.0
WV_Huntington,440271.0
WV_Parkersburg,353271.0
