Location,Total_word_count
AZ_ApacheJunction,313133.0
CA_Avenal,236068.0
CA_Hercules,324178.0
CA_LaHabra,399874.0
CA_LiveOak,278525.0
CA_Paradise,240810.0
CA_Tustin,334793.0
CA_Ukiah,394484.0
CO_Berthoud,201743.0
CO_GlenwoodSprings,290780.0
FL_Palatka,405311.0
GA_Covington,336756.0
IA_Atlantic,185538.0
IA_Eldridge,239354.0
IL_Hoopeston,175063.0
IL_Lyons,225201.0
IL_Paris,193407.0
KS_Merriam,226623.0
KY_Elizabethtown,243891.0
KY_Williamstown,236255.0
MA_Springfield,334094.0
MA_Winchendon,167043.0
ME_Madison,153097.0
MI_Holland,342802.0
MI_Lowell,181568.0
MN_Mayer,134055.0
NC_Lincolnton,234969.0
NJ_Flemington,238020.0
NJ_Neptune,424937.0
NJ_RiverVale,256766.0
NJ_Washington,317117.0
NM_LosLunas,185060.0
NY_BataviaTown,162643.0
NY_Rensselaer,250096.0
OH_Geneva,409909.0
OH_Green,594260.0
OH_Macedonia,445741.0
OK_Owasso,92725.0
PA_Bethlehem,506579.0
PA_EastMarlborough,143636.0
PA_Gettysburg,259996.0
SC_Mauldin,196520.0
SC_Winnsboro,116469.0
TN_Springfield,132644.0
TX_Saginaw,339882.0
TX_Slaton,117398.0
TX_Sweetwater,167881.0
VA_Emporia,195977.0
VA_Norfolk,870168.0
VA_Salem,291433.0
VA_Woodstock,121534.0
WA_Kennewick,352877.0
WI_Franklin,428988.0
WI_PaddockLake,217309.0
WV_Moundsville,299262.0
