Location,Total_word_count
AL_Fairhope,291452.0
CA_ElSegundo,375334.0
CA_Gustine,201006.0
CA_MorganHill,452495.0
CA_SanFernando,351653.0
CA_SanRamon,320882.0
CO_Lamar,157016.0
FL_Okeechobee,194016.0
GA_StMarys,273868.0
GA_WarnerRobins,314959.0
IL_Addison,325284.0
IL_Broadview,263246.0
IL_Monee,250353.0
IN_Danville,168291.0
KS_Lyons,160704.0
MA_Rehoboth,91126.0
MA_Webster,78307.0
MI_Wixom,314088.0
MN_Becker,180934.0
MN_MoundsView,262985.0
MS_Greenwood,170214.0
NC_Lillington,165859.0
NC_Marion,199276.0
NE_Alliance,170373.0
NJ_Plainfield,365721.0
NJ_Union,378547.0
NY_Granville,38305.0
NY_Manorhaven,199532.0
OH_Germantown,420017.0
OH_Lockland,445498.0
OH_Oberlin,427212.0
OK_Chickasha,246707.0
OK_Duncan,262892.0
PA_Brighton,235749.0
PA_Middlesex,200276.0
PA_Warwick,302783.0
TN_Athens,214106.0
TN_Kingsport,314194.0
TX_Addison,422469.0
TX_Borger,197730.0
TX_Carrollton,435587.0
TX_LaFeria,145249.0
TX_Vidor,239587.0
VA_Richlands,43255.0
WA_Arlington,360122.0
WI_Kewaskum,202250.0
WI_Mosinee,259156.0
WI_Oconomowoc,294676.0
WY_Laramie,422840.0
