Location,Total_word_count
AL_Athens,257037.0
AL_Bessemer,251674.0
AL_Prattville,177199.0
AL_Valley,141291.0
AR_Bryant,165263.0
AR_CherokeeVillage,23426.0
AR_Malvern,136471.0
AR_SiloamSprings,181243.0
AZ_Youngtown,156300.0
CA_AgouraHills,290231.0
CA_Lakeport,299629.0
CA_Millbrae,327596.0
CA_Oxnard,425959.0
CA_Soledad,265617.0
CO_CanonCity,308151.0
CT_Wallingford,188193.0
FL_DeFuniakSprings,176955.0
FL_Doral,336218.0
ID_Blackfoot,229272.0
IL_MountZion,174499.0
IL_RollingMeadows,443797.0
KY_Madisonville,247923.0
KY_Mayfield,197757.0
MA_NewBedford,262745.0
MD_Cambridge,268649.0
MD_TakomaPark,610119.0
MI_Berkley,215732.0
MI_Livonia,543999.0
MI_StClairShores,446840.0
MN_Corcoran,196314.0
MN_Eagan,265646.0
MN_Orono,277413.0
MN_Perham,162836.0
MO_Liberty,331171.0
MO_MarylandHeights,308684.0
NC_Albemarle,236882.0
NC_Clinton,221476.0
NC_Valdese,231173.0
NE_Minden,113781.0
NH_Bristol,93376.0
NJ_Bridgeton,252948.0
NJ_WestMilford,292927.0
NM_Tularosa,95553.0
NV_Mesquite,386896.0
NY_Brockport,151647.0
NY_JohnsonCity,251562.0
NY_Malverne,147572.0
NY_Walton,114570.0
OH_Shelby,519148.0
OK_Collinsville,249407.0
OR_Hermiston,229247.0
OR_Prineville,236104.0
OR_Sheridan,217281.0
PA_Conshohocken,242843.0
PA_PleasantHills,152702.0
PA_Sugarcreek,100342.0
TN_Rogersville,108383.0
TX_Dublin,152590.0
TX_Portland,224009.0
VA_FrontRoyal,339774.0
VT_StJohnsbury,117105.0
WY_Casper,375385.0
