Location,Total_word_count
AL_Opelika,437865.0
CA_Compton,469631.0
CA_ElCajon,405255.0
CA_Jackson,260969.0
CA_Lancaster,528742.0
CA_Rocklin,287941.0
CA_Visalia,413000.0
CT_Stratford,73315.0
FL_Marathon,339535.0
FL_Melbourne,587240.0
FL_PortStLucie,461100.0
GA_Brunswick,276081.0
IA_Spencer,176487.0
ID_Gooding,134047.0
ID_Sandpoint,227624.0
IL_Abingdon,151956.0
IL_Glenview,413455.0
IL_LakeBluff,337573.0
IL_LakeZurich,377198.0
KY_HighlandHeights,232482.0
MA_Agawam,153550.0
MA_Burlington,130317.0
MA_Chicopee,236127.0
ME_Gray,245861.0
ME_LivermoreFalls,81018.0
ME_Rockland,320434.0
MI_MarquetteTownship,161471.0
MI_OxfordTownship,271865.0
MI_SaginawTownship,209930.0
MI_Southgate,401164.0
MN_BlueEarth,170852.0
MO_Carthage,196691.0
MO_Nixa,214455.0
NC_Kernersville,328895.0
NE_Fairbury,236996.0
NH_Bow,163970.0
NJ_Oceanport,176589.0
NJ_Verona,225898.0
NY_Ogdensburg,225621.0
OH_Dublin,719831.0
OH_Hilliard,485485.0
OH_Powell,447081.0
OH_StMarys,345630.0
PA_Meadville,248189.0
PA_Penbrook,165791.0
PA_Ridley,283901.0
PA_Spring,462283.0
TX_Beeville,182114.0
TX_Pearsall,195776.0
UT_Price,247020.0
VA_FallsChurch,382935.0
WA_Sequim,316399.0
WI_PortWashington,256271.0
