Location,Total_word_count
AR_Rogers,288802.0
CA_Chico,582616.0
CA_CrescentCity,355341.0
CA_Placerville,294049.0
CA_Pomona,484628.0
CA_Whittier,427499.0
FL_Margate,346168.0
IA_Clive,300353.0
IL_Bloomingdale,324411.0
IL_Greenville,362314.0
IL_HawthornWoods,246204.0
IL_LakeForest,433772.0
IL_Lindenhurst,241907.0
IL_PalosHeights,359212.0
IL_Riverside,383587.0
KY_Edgewood,245426.0
MA_Barnstable,416357.0
MA_EastLongmeadow,78207.0
MA_Ipswich,150146.0
MD_IndianHead,191068.0
MI_AnnArbor,440235.0
MI_Brandon,218904.0
MI_Holly,236395.0
MN_Cloquet,303600.0
MO_Lamar,175890.0
MS_NewAlbany,159805.0
NE_McCook,194571.0
NJ_Brigantine,290079.0
NJ_Harding,195613.0
NY_HastingsonHudson,211760.0
OH_Hudson,641016.0
OH_Lyndhurst,570313.0
OH_Rossford,418511.0
OK_WarrAcres,312141.0
OR_Tualatin,417403.0
SC_Cheraw,114535.0
TX_Mercedes,36483.0
TX_Plano,673365.0
TX_Rockwall,432890.0
TX_Sachse,266364.0
UT_Moab,248356.0
VA_Hopewell,325412.0
VT_Hartford,157397.0
WA_Centralia,276696.0
WA_Lakewood,420886.0
WI_MenomoneeFalls,352056.0
WI_Waupaca,194976.0
