Location,Total_word_count
NC_Washington,255403.0
NJ_Beverly,23780.0
NY_CobleskillVillage,135574.0
NY_HamburgVillage,141322.0
OH_GrandviewHeights,428607.0
OH_Perrysburg,530444.0
OR_HoodRiver,268133.0
PA_LowerAllen,284797.0
PA_NewtownBucks,385934.0
SC_Sumter,252591.0
TX_Cuero,302226.0
TX_Denton,541652.0
TX_Harlingen,298876.0
TX_LakeWorth,309410.0
TX_Lufkin,269431.0
TX_McKinney,583783.0
UT_NorthOgden,246598.0
VA_Farmville,156054.0
VT_Castleton,23561.0
WI_DelavanTown,296365.0
WI_Platteville,268132.0
