Location,Total_word_count
AL_Huntsville,553574.0
AR_Trumann,40789.0
AZ_Goodyear,362955.0
CA_RedwoodCity,459814.0
FL_MarcoIsland,367231.0
FL_StPeteBeach,398125.0
GA_Fayetteville,303389.0
GA_LaFayette,261380.0
IA_Clinton,295713.0
IA_Grinnell,180613.0
ID_Pocatello,276766.0
ID_PostFalls,192839.0
IL_Barrington,536847.0
IL_Crete,275481.0
IL_GlenEllyn,376394.0
IL_MountProspect,503164.0
IL_Skokie,370879.0
LA_Alexandria,287236.0
LA_Monroe,397899.0
ME_Eliot,144755.0
MI_FarmingtonHills,393253.0
MI_GrandRapids,579289.0
MI_Grandville,221723.0
MI_Howell,268987.0
MN_SaukRapids,222162.0
MN_SpringValley,104810.0
NC_Edenton,217931.0
NE_NebraskaCity,283837.0
NJ_RochellePark,258640.0
NY_Elmira,385369.0
NY_MassenaVillage,173183.0
OH_Cortland,309480.0
OH_Gahanna,543739.0
OH_YellowSprings,479208.0
OK_Piedmont,412156.0
OR_NorthBend,418819.0
PA_NorthHuntingdon,212910.0
PA_York,64464.0
RI_WestGreenwich,166960.0
SC_Seneca,160368.0
TN_Franklin,331111.0
TX_CollegeStation,414485.0
TX_Crockett,178700.0
TX_LaPorte,316253.0
TX_SanJuan,185620.0
WA_Kent,515518.0
WA_Snohomish,349865.0
WI_Grafton,322674.0
WI_MiddletonTown,265426.0
