Location,Total_word_count
AZ_Phoenix,1081381.0
CA_ChinoHills,426787.0
CA_Piedmont,191601.0
CO_Loveland,232414.0
FL_JunoBeach,158743.0
FL_NorthMiami,429272.0
GA_Americus,282753.0
GA_Blakely,161361.0
GA_PowderSprings,384276.0
IA_CedarFalls,424506.0
IA_Cherokee,156655.0
IL_Flossmoor,177515.0
IL_ForestPark,325490.0
IL_Wheeling,460390.0
KS_Emporia,314769.0
LA_WestMonroe,298258.0
MA_Arlington,121845.0
MA_Seekonk,135823.0
MD_BelAir,212262.0
ME_Holden,86484.0
ME_Norridgewock,102340.0
ME_Vassalboro,79710.0
MI_Alpine,143708.0
MI_Ionia,245699.0
MI_Kentwood,298897.0
MI_PlymouthTownship,269557.0
MN_StAugusta,228910.0
MO_Kirkwood,386144.0
NC_Burlington,292897.0
NE_SouthSioux,306656.0
NY_NewCastle,306538.0
OH_ClevelandHeights,506288.0
OH_NorthRoyalton,661295.0
OH_UniversityHeights,552790.0
PA_Emmaus,266369.0
PA_Waynesburg,44060.0
PA_Whitehall,346331.0
RI_CentralFalls,192174.0
RI_Newport,296770.0
SC_Woodruff,42165.0
TX_Burkburnett,231507.0
TX_GalenaPark,179268.0
TX_Lamesa,186018.0
TX_Midlothian,319409.0
TX_Nacogdoches,303869.0
TX_TerrellHills,166877.0
VA_Lynchburg,452627.0
WI_Kaukauna,210346.0
