Location,Total_word_count
NJ_Elizabeth,452100.0
NJ_LittleEggHarbor,339382.0
NJ_Woolwich,342693.0
NM_SantaFe,559755.0
NY_SenecaFalls,153438.0
OH_MiamiMontgomery,127670.0
OK_Coweta,256287.0
OK_Shawnee,328924.0
OR_Brookings,188306.0
PA_Haycock,420409.0
PA_ManheimBorough,261853.0
PA_SouthLebanon,110134.0
PA_UpperAllen,318283.0
SD_Redfield,120456.0
TN_Harriman,118243.0
TX_Beaumont,313697.0
TX_Pearland,383239.0
TX_Taft,141114.0
TX_Temple,332457.0
VT_Winooski,147233.0
WA_Milton,254891.0
WA_Washougal,307246.0
WI_Kiel,148729.0
WI_Sturtevant,207051.0
