Location,Total_word_count
AL_Oneonta,126795.0
CA_Arcadia,681777.0
CA_Fremont,680094.0
CA_LaHabraHeights,161640.0
CA_Vista,632230.0
CO_Thornton,569351.0
CT_Brooklyn,166494.0
GA_PortWentworth,226504.0
IN_Huntingburg,144101.0
IN_Plainfield,296028.0
KS_Augusta,187276.0
MA_WestSpringfield,164686.0
MD_Bowie,859282.0
MD_Easton,276268.0
ME_CapeElizabeth,195425.0
ME_Fairfield,170594.0
MN_Alexandria,239353.0
MN_Andover,259113.0
MN_StPaul,896843.0
MN_Willmar,222156.0
MO_Harrisonville,295125.0
MO_Richmond,274802.0
MT_Bozeman,410630.0
NC_Mebane,284353.0
NE_GrandIsland,315165.0
NH_Hollis,115436.0
NJ_Andover,245853.0
NJ_Lambertville,218780.0
NJ_UnionCity,272838.0
NY_Fulton,237919.0
NY_Kingston,374020.0
NY_Ramapo,159323.0
NY_Rochester,674710.0
PA_NorthStrabane,275243.0
PA_NorthVersailles,190728.0
PA_SouthWhitehall,425922.0
SC_MyrtleBeach,398021.0
TX_Amarillo,374384.0
TX_Euless,398281.0
TX_Tahoka,94484.0
WA_DesMoines,415889.0
WA_PortOrchard,402768.0
WA_Poulsbo,416637.0
WI_Antigo,331020.0
WI_Hudson,88691.0
WI_Marinette,312025.0
WV_Elkins,206457.0
