Location,Total_word_count
AR_ForrestCity,104674.0
AR_Greenwood,45136.0
AZ_Tucson,868176.0
CA_SolanaBeach,377761.0
CA_Williams,247262.0
FL_LongboatKey,333030.0
FL_Naples,392167.0
IA_Hampton,169260.0
IL_Lemont,253983.0
IN_Brazil,165255.0
KS_Concordia,179819.0
KS_Iola,169853.0
MA_Holliston,74306.0
ME_Millinocket,161653.0
ME_Searsport,126351.0
MI_GrossePointeWoods,297647.0
MI_MuskegonHeights,345896.0
MO_KansasCity,1152234.0
MO_Riverside,313766.0
NC_Asheville,474485.0
NC_Charlotte,582616.0
NC_WinstonSalem,636800.0
NH_Charlestown,48591.0
NH_Milford,191789.0
NJ_FranklinBorough,446531.0
NJ_Vernon,342966.0
NM_Deming,204651.0
NM_Tucumari,172805.0
NV_Winnemucca,155976.0
NY_Syracuse,689272.0
NY_Westfield,121056.0
OH_Kettering,407144.0
OH_Milford,452791.0
OH_Willowick,551058.0
OK_ElReno,319748.0
PA_Birdsboro,205798.0
PA_Ferguson,399985.0
PA_Jackson,201946.0
PA_LowerBurrell,183056.0
PA_Scranton,371982.0
TX_Brownsville,421504.0
TX_Groves,177666.0
UT_Highland,329299.0
UT_Mapleton,272843.0
UT_Springville,318345.0
UT_Tremonton,232459.0
WA_Shoreline,383669.0
WV_Nitro,200092.0
