Location,Total_word_count
CA_Brea,373000.0
CA_Exeter,238009.0
CA_Gardena,387277.0
CA_SantaPaula,409568.0
CA_Yucaipa,441483.0
CO_Eagle,282305.0
CO_FortLupton,243020.0
CO_Silverthorne,261333.0
CT_Suffield,121817.0
FL_BonitaSprings,543369.0
FL_Lauderhill,533306.0
GA_Rossville,164780.0
IL_Aurora,560823.0
IL_Bridgeview,40015.0
IL_Libertyville,433577.0
IL_MachesneyPark,229674.0
IL_Marengo,314383.0
IL_Wheaton,308287.0
KY_Murray,239273.0
LA_Westlake,212272.0
ME_Fryeburg,84947.0
ME_Glenburn,147710.0
ME_Waldoboro,184799.0
MI_Frankenmuth,152714.0
MI_GrossePointe,201167.0
MI_Manistee,223295.0
MI_SaultSainteMarie,246385.0
MI_SouthHaven,218192.0
MN_Zumbrota,153633.0
MS_Tupelo,312839.0
NC_Randleman,107341.0
NC_Salisbury,364491.0
NH_Jaffrey,151568.0
NH_Plaistow,111145.0
NJ_Ridgewood,390960.0
NY_Auburn,296281.0
NY_CrotononHudson,209152.0
NY_Ossining,321197.0
OH_Fremont,289917.0
OH_Independence,532277.0
PA_Collegeville,261785.0
PA_Farrell,65307.0
PA_Indiana,167886.0
PA_Kenhorst,181530.0
PA_ManheimTownship,319073.0
PA_Quakertown,236091.0
PA_Swarthmore,199201.0
SC_Aiken,269829.0
SC_IsleofPalms,114581.0
TN_Fayetteville,203506.0
TN_MountPleasant,189477.0
TX_Gilmer,124885.0
TX_Haltom,404571.0
TX_Pharr,385113.0
UT_Lindon,342899.0
WI_RibMountain,213037.0
WI_Suamico,269908.0
