Location,Total_word_count
CA_Weed,187512.0
CA_WestSacramento,383400.0
CA_Woodside,207294.0
CO_Aurora,756929.0
CO_Superior,161216.0
CO_Windsor,275149.0
CT_WestHaven,221255.0
DE_Newark,453443.0
FL_Wellington,504871.0
IA_Ames,413938.0
IL_HazelCrest,287797.0
IL_IslandLake,227128.0
IL_Mascoutah,291070.0
IL_MountCarmel,213494.0
IL_NewLenox,403492.0
IL_Northfield,267596.0
IL_Thornton,249009.0
IL_Westville,233112.0
IN_Martinsville,125345.0
KS_Olathe,744630.0
MI_BeverlyHills,213057.0
MI_NorthvilleTownship,251653.0
MI_PlainfieldTownship,224504.0
MI_Taylor,496401.0
MO_Manchester,283343.0
MS_MossPoint,41422.0
NC_Angier,171896.0
NC_BessemerCity,275060.0
NC_Tarboro,277223.0
NH_Londonderry,320050.0
NJ_Lyndhurst,324719.0
NY_NewYorkMills,34170.0
NY_WebsterVillage,149521.0
OH_Ottawa,351604.0
OR_CoosBay,232926.0
PA_Steelton,220663.0
PA_Wilkins,218623.0
TX_Baytown,452840.0
TX_Benbrook,340804.0
TX_HuntersCreekVillage,95496.0
TX_Tyler,437693.0
VT_Bristol,36028.0
WA_Woodland,324907.0
WI_Fitchburg,345593.0
WI_HalesCorners,284387.0
WV_Lewisburg,231771.0
