Location,Total_word_count
AR_Springdale,231409.0
CA_Fresno,862383.0
CA_Merced,431715.0
CA_Windsor,195914.0
CO_GreenwoodVillage,248135.0
CO_Rifle,393807.0
CO_Wellington,211319.0
CT_Coventry,163079.0
CT_PutnamTown,179645.0
FL_BoyntonBeach,519018.0
FL_Lakeland,361736.0
GA_Dallas,240953.0
GA_Fitzgerald,208511.0
IA_Denison,201480.0
IA_MountPleasant,219098.0
IL_Decatur,278072.0
IL_EastPeoria,423985.0
IL_GlenCarbon,255047.0
IN_WestLafayette,240373.0
KS_McPherson,256771.0
MA_Chelmsford,153390.0
MI_Birmingham,393935.0
MI_WaterfordTownship,359025.0
MN_OakGrove,129841.0
MN_SouthStPaul,252353.0
MN_ThiefRiverFalls,128576.0
MN_Wyoming,303252.0
MO_JeffersonCity,485668.0
MS_Cleveland,169153.0
MS_Poplarville,50599.0
NC_Carrboro,359414.0
NH_Hanover,146678.0
NH_Peterborough,101535.0
NJ_Deptford,257204.0
NJ_Jackson,504860.0
NJ_Millville,375680.0
OH_MountGilead,405906.0
OH_Ontario,443580.0
OH_WestUnion,14695.0
OK_Norman,387505.0
OK_Sallisaw,181452.0
OR_Salem,661513.0
PA_JeffersonHills,279064.0
PA_NorthMiddleton,280000.0
PA_Pottsville,180879.0
PA_Westtown,273668.0
RI_Bristol,257066.0
TN_Alcoa,295242.0
TX_Decatur,252492.0
TX_SantaFe,260705.0
VA_Pearisburg,93429.0
WA_Aberdeen,388359.0
WI_CedarburgCity,381211.0
