Location,Total_word_count
AK_Anchorage,1257897.0
AZ_QueenCreek,317834.0
CA_LemonGrove,344843.0
CA_Willows,182824.0
CT_Westport,275029.0
FL_Orlando,890366.0
FL_Sanford,569017.0
GA_Albany,417453.0
IA_Marion,338189.0
IA_Onawa,129487.0
IL_Antioch,332189.0
IL_HoffmanEstates,365538.0
IL_Romeoville,661910.0
IN_Whiting,342753.0
KS_Hugoton,127826.0
KS_Lindsborg,187556.0
KY_Elsmere,270315.0
KY_Lebanon,195282.0
MI_CassCity,111856.0
MI_HazelPark,355564.0
MI_Walker,359764.0
MN_NewGermany,86458.0
MO_RichmondHeights,357776.0
NC_Apex,325366.0
ND_Dickinson,317724.0
