Location,Total_word_count
AZ_Holbrook,95367.0
AZ_Tempe,479852.0
CA_Calabasas,347444.0
CA_Campbell,394389.0
CA_CorteMadera,325776.0
CA_Orland,240934.0
CA_SanJose,1388431.0
CA_SanPablo,400679.0
CO_Basalt,246107.0
CO_FederalHeights,261781.0
CT_Bloomfield,206930.0
CT_Brookfield,174363.0
GA_Hapeville,347241.0
IA_Pella,220887.0
IL_Macomb,305065.0
IL_OakBrook,316856.0
KS_Mission,250138.0
MI_Cascade,174254.0
MI_Delta,206695.0
MI_HarperWoods,231213.0
MI_Hastings,298881.0
MI_Hudsonville,187633.0
MI_Kalamazoo,389296.0
MI_KeegoHarbor,188693.0
MI_Midland,281906.0
MI_Trenton,333810.0
MN_EastBethel,285342.0
MN_StAnthony,169416.0
MO_Independence,571953.0
MO_TownandCountry,335501.0
NJ_Kearny,332717.0
NM_Clovis,211379.0
NY_Salamanca,43175.0
OH_Mansfield,516856.0
OH_Marysville,472966.0
OH_Westerville,477582.0
OH_Westlake,580043.0
OK_Durant,272092.0
OK_Mangum,126621.0
OK_Tulsa,973178.0
OR_ForestGrove,240715.0
PA_Etna,188301.0
PA_Monaca,250297.0
TX_Lancaster,423293.0
WI_Appleton,387760.0
WI_Neillsville,188074.0
