Location,Total_word_count
CA_Benicia,437341.0
CA_BigBearLake,462874.0
CA_Greenfield,295811.0
CA_HermosaBeach,380607.0
CA_Kingsburg,238748.0
CA_Norco,439524.0
CT_Greenwich,343686.0
CT_GrotonBorough,98680.0
CT_Shelton,206216.0
GA_Metter,169835.0
GA_Tyrone,267551.0
IA_Indianola,223831.0
IA_Waukee,280964.0
IL_Geneva,398730.0
IL_Godfrey,305952.0
IL_ParkRidge,393249.0
IL_Plano,293769.0
IN_NewCastle,193132.0
KY_Dayton,204295.0
MI_Detroit,1625846.0
MN_Shoreview,182874.0
MO_Clayton,378381.0
MO_StJames,211228.0
NC_Hickory,281225.0
NC_Morehead,298736.0
NC_MountAiry,208948.0
ND_Fargo,467019.0
NJ_Rutherford,299942.0
NY_Geneseo,132138.0
NY_Olean,255652.0
NY_Yorkville,91576.0
OH_Akron,582926.0
OH_Dayton,621571.0
OH_Vandalia,586610.0
OH_Wickliffe,489730.0
OR_Canby,276237.0
PA_Mansfield,138344.0
PA_Montgomery,308101.0
PA_Northampton,193551.0
RI_Foster,115628.0
SC_HiltonHeadIsland,386011.0
TN_ChurchHill,125887.0
TN_McMinnville,229827.0
TX_Duncanville,349167.0
TX_FarmersBranch,406033.0
TX_Seymour,142698.0
WI_Burlington,318404.0
