Location,Total_word_count
AZ_Kingman,203208.0
CA_Larkspur,298200.0
FL_Apopka,437004.0
FL_Crestview,220479.0
FL_Jacksonville,1520637.0
FL_LighthousePoint,216544.0
FL_Miami,587997.0
FL_Milton,378726.0
FL_SouthDaytona,301335.0
FL_Tequesta,246943.0
IA_Boone,248273.0
IA_Oskaloosa,226633.0
IL_Savoy,195893.0
LA_Gonzales,234935.0
MD_ForestHeights,762966.0
ME_BarHarbor,242199.0
MI_BigRapids,194772.0
MI_Linden,147011.0
MI_MountPleasant,239614.0
MN_Anoka,290060.0
MN_ForestLake,238043.0
MN_Loretto,97721.0
MN_NewPrague,142646.0
MT_Billings,440233.0
NY_Albion,173141.0
NY_Geneva,248335.0
OH_CanalWinchester,441340.0
OH_Columbus,931509.0
OH_IndianHill,279043.0
OH_Orrville,414838.0
OH_Springdale,505359.0
OH_Toledo,1195779.0
OK_Bethany,263828.0
PA_Irwin,195472.0
RI_Middletown,303713.0
SC_LakeCity,145932.0
TN_Clifton,81490.0
TX_Elsa,10332.0
TX_Farmersville,287576.0
VA_Roanoke,442397.0
VT_SouthBurlington,178640.0
WI_EastTroy,365388.0
WI_SturgeonBay,239849.0
WV_SouthCharleston,330395.0
