Location,Total_word_count
CA_Hillsborough,210860.0
CA_PalosVerdesEstates,173889.0
CO_WheatRidge,378947.0
CT_GrotonTown,228896.0
CT_Kent,80512.0
CT_NewHaven,562150.0
FL_Bradenton,305202.0
FL_FortWaltonBeach,249764.0
FL_Longwood,266941.0
FL_Titusville,531267.0
GA_Cartersville,516971.0
IA_WindsorHeights,270707.0
IL_Dixon,333789.0
IL_Lakemoor,194586.0
IN_Butler,166160.0
IN_FortWayne,450567.0
KS_Leawood,412277.0
LA_Eunice,187758.0
MA_Foxborough,128609.0
MA_Weston,129001.0
ME_Harpswell,206658.0
ME_Topsham,205429.0
MI_Clare,223150.0
MI_Portland,245741.0
MI_SwartzCreek,273721.0
MN_Dayton,306542.0
MN_WhiteBearLake,253819.0
MO_ExcelsiorSprings,298476.0
MO_Fulton,193740.0
NH_Enfield,86645.0
NJ_Edison,417806.0
NJ_OldBridge,386313.0
NJ_ParkRidge,260754.0
NJ_Pequannock,244177.0
NM_TruthorConsequences,175962.0
NY_SaratogaSprings,367372.0
OH_Barberton,633346.0
OH_Vermilion,487270.0
PA_Akron,177034.0
PA_Columbia,301842.0
PA_Danville,193849.0
PA_Limerick,257829.0
PA_Logan,269334.0
PA_Monroeville,276171.0
PA_Rostraver,220443.0
SC_SurfsideBeach,216855.0
TN_Bolivar,160253.0
TN_Dunlap,53264.0
TN_Shelbyville,201493.0
TX_Castroville,211163.0
UT_Heber,268139.0
VA_Warrenton,308071.0
VT_Derby,33322.0
VT_Williston,166146.0
WA_Kirkland,681006.0
WI_Delavan,416668.0
